Customer_ID,Risk_Level,Hidden_Persona,Offer_Category,Offer_Details,Data_Leftover_Rule,Projected_Next_Spend
CUST_1591,High,1,Unused Data Credit,Crediting ₹38.85 for 25.9GB unused data. Next recharge drops to ₹350.15.,N/A,350.15
CUST_1592,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1593,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1594,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1595,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1596,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1597,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1598,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1599,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1600,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1601,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1602,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1603,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1604,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1605,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1606,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1607,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1608,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1609,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1610,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1611,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1612,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1613,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1614,Medium,1,Unused Data Credit,Crediting ₹59.55 for 39.7GB unused data. Next recharge drops to ₹329.45.,N/A,329.45
CUST_1615,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1616,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1617,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1618,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1619,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1620,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1621,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1622,High,1,Unused Data Credit,Crediting ₹31.35 for 20.9GB unused data. Next recharge drops to ₹357.65.,N/A,357.65
CUST_1623,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1624,Medium,1,Unused Data Credit,Crediting ₹57.3 for 38.2GB unused data. Next recharge drops to ₹331.7.,N/A,331.7
CUST_1625,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1626,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1627,High,1,Unused Data Credit,Crediting ₹43.2 for 28.8GB unused data. Next recharge drops to ₹345.8.,N/A,345.8
CUST_1628,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1629,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1630,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1631,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1632,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1633,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1634,Medium,1,Unused Data Credit,Crediting ₹58.95 for 39.3GB unused data. Next recharge drops to ₹330.05.,N/A,330.05
CUST_1635,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1636,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1637,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1638,Medium,1,Unused Data Credit,Crediting ₹47.7 for 31.8GB unused data. Next recharge drops to ₹341.3.,N/A,341.3
CUST_1639,High,1,Unused Data Credit,Crediting ₹39.45 for 26.3GB unused data. Next recharge drops to ₹349.55.,N/A,349.55
CUST_1640,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1641,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1642,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1643,Medium,1,Unused Data Credit,Crediting ₹45.6 for 30.4GB unused data. Next recharge drops to ₹343.4.,N/A,343.4
CUST_1644,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1645,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1646,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1647,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1648,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1649,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1650,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1651,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1652,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1653,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1654,Medium,1,Unused Data Credit,Crediting ₹58.5 for 39.0GB unused data. Next recharge drops to ₹330.5.,N/A,330.5
CUST_1655,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1656,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1657,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1658,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1659,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1660,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1661,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1662,High,1,Unused Data Credit,Crediting ₹33.15 for 22.1GB unused data. Next recharge drops to ₹355.85.,N/A,355.85
CUST_1663,Medium,1,Unused Data Credit,Crediting ₹51.9 for 34.6GB unused data. Next recharge drops to ₹337.1.,N/A,337.1
CUST_1664,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1665,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1666,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1667,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1668,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1669,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1670,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1671,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1672,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1673,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1674,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1675,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1676,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1677,High,1,Unused Data Credit,Crediting ₹47.4 for 31.6GB unused data. Next recharge drops to ₹341.6.,N/A,341.6
CUST_1678,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1679,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1680,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1681,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1682,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1683,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1684,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1685,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1686,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1687,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1688,Medium,1,Unused Data Credit,Crediting ₹45.3 for 30.2GB unused data. Next recharge drops to ₹343.7.,N/A,343.7
CUST_1689,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1690,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1691,Medium,1,Unused Data Credit,Crediting ₹55.65 for 37.1GB unused data. Next recharge drops to ₹333.35.,N/A,333.35
CUST_1692,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1693,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1694,High,1,Unused Data Credit,Crediting ₹35.1 for 23.4GB unused data. Next recharge drops to ₹353.9.,N/A,353.9
CUST_1695,High,1,Unused Data Credit,Crediting ₹32.85 for 21.9GB unused data. Next recharge drops to ₹356.15.,N/A,356.15
CUST_1696,High,1,Unused Data Credit,Crediting ₹39.75 for 26.5GB unused data. Next recharge drops to ₹349.25.,N/A,349.25
CUST_1697,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1698,Medium,1,Unused Data Credit,Crediting ₹54.75 for 36.5GB unused data. Next recharge drops to ₹334.25.,N/A,334.25
CUST_1699,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1700,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1701,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1702,Medium,1,Unused Data Credit,Crediting ₹50.1 for 33.4GB unused data. Next recharge drops to ₹338.9.,N/A,338.9
CUST_1703,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1704,High,1,Unused Data Credit,Crediting ₹43.95 for 29.3GB unused data. Next recharge drops to ₹345.05.,N/A,345.05
CUST_1705,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1706,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1707,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1708,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1709,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1710,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1711,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1712,Medium,1,Unused Data Credit,Crediting ₹48.9 for 32.6GB unused data. Next recharge drops to ₹340.1.,N/A,340.1
CUST_1713,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1714,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1715,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1716,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1717,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1718,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1719,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1720,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1721,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1722,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1723,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1724,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1725,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1726,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1727,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1728,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1729,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1730,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1731,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1732,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1733,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1734,Medium,1,Unused Data Credit,Crediting ₹49.2 for 32.8GB unused data. Next recharge drops to ₹339.8.,N/A,339.8
CUST_1735,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1736,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1737,Medium,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1738,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1739,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1740,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1741,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1742,Medium,1,Unused Data Credit,Crediting ₹30.0 for 20.0GB unused data. Next recharge drops to ₹359.0.,N/A,359.0
CUST_1743,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1744,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1745,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1746,Medium,1,Unused Data Credit,Crediting ₹40.5 for 27.0GB unused data. Next recharge drops to ₹348.5.,N/A,348.5
CUST_1747,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1748,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1749,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1750,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1751,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1752,Medium,1,Unused Data Credit,Crediting ₹47.55 for 31.7GB unused data. Next recharge drops to ₹341.45.,N/A,341.45
CUST_1753,High,1,Unused Data Credit,Crediting ₹37.5 for 25.0GB unused data. Next recharge drops to ₹351.5.,N/A,351.5
CUST_1754,Medium,1,Unused Data Credit,Crediting ₹45.45 for 30.3GB unused data. Next recharge drops to ₹343.55.,N/A,343.55
CUST_1755,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1756,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1757,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1758,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1759,High,1,Unused Data Credit,Crediting ₹32.55 for 21.7GB unused data. Next recharge drops to ₹356.45.,N/A,356.45
CUST_1760,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1761,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1762,High,1,Unused Data Credit,Crediting ₹27.9 for 18.6GB unused data. Next recharge drops to ₹361.1.,N/A,361.1
CUST_1763,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1764,Medium,1,Unused Data Credit,Crediting ₹42.15 for 28.1GB unused data. Next recharge drops to ₹346.85.,N/A,346.85
CUST_1765,Medium,1,Unused Data Credit,Crediting ₹55.8 for 37.2GB unused data. Next recharge drops to ₹333.2.,N/A,333.2
CUST_1766,High,1,Unused Data Credit,Crediting ₹42.0 for 28.0GB unused data. Next recharge drops to ₹347.0.,N/A,347.0
CUST_1767,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1768,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1769,Medium,1,Unused Data Credit,Crediting ₹23.4 for 15.6GB unused data. Next recharge drops to ₹365.6.,N/A,365.6
CUST_1770,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1771,Medium,1,Unused Data Credit,Crediting ₹56.25 for 37.5GB unused data. Next recharge drops to ₹332.75.,N/A,332.75
CUST_1772,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1773,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1774,Medium,1,Unused Data Credit,Crediting ₹54.0 for 36.0GB unused data. Next recharge drops to ₹335.0.,N/A,335.0
CUST_1775,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1776,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1777,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1778,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1779,Medium,1,Unused Data Credit,Crediting ₹59.7 for 39.8GB unused data. Next recharge drops to ₹329.3.,N/A,329.3
CUST_1780,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1781,Medium,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1782,High,2,Limited Free Booster,Provide 4GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1783,Medium,1,Unused Data Credit,Crediting ₹52.5 for 35.0GB unused data. Next recharge drops to ₹336.5.,N/A,336.5
CUST_1784,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1785,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1786,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1787,Medium,1,Unused Data Credit,Crediting ₹27.15 for 18.1GB unused data. Next recharge drops to ₹361.85.,N/A,361.85
CUST_1788,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1789,High,2,Limited Free Booster,Provide 5GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1790,High,1,Unused Data Credit,Crediting ₹42.9 for 28.6GB unused data. Next recharge drops to ₹346.1.,N/A,346.1
CUST_1791,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1792,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1793,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1794,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1795,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1796,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1797,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1798,High,2,Limited Free Booster,Provide 6GB Free Booster Data. No extra cost.,STRICT NO - Free data vanishes. Unused data reduces next month's offer limit.,389.0
CUST_1799,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1800,Medium,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1801,High,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
CUST_1802,Low,0,No Action Needed,Customer usage is optimal. Low churn risk.,N/A,389.0
CUST_1803,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1804,High,3,Paid Booster Bundle,Offer 5GB Booster Bundle for ₹49. Cheaper than buying individual boosters.,YES - Partial Carry-Forward applies to unused paid booster data.,438.0
CUST_1805,Medium,1,Unused Data Credit,Crediting ₹26.7 for 17.8GB unused data. Next recharge drops to ₹362.3.,N/A,362.3
CUST_1806,Medium,4,Plan Upgrade + Value Benefit,Recommend ₹440 Plan (3GB/day). Bundled with 1-month Spotify Premium to justify price jump.,N/A,440.0
